rec_id,given_name,surname,street_number,address_1,address_2,suburb,state,date_of_birth,phone_number
rec-7929-org,isabelle,hoffman,,castley circuit,berkeley village,seymour,nsw,,08 55185238
rec-6003-dup-2,joel,hoffjq,1039,mcclelland avenue,mount vallry van park,mittagong,qld,19910913,04 39343551
rec-2151-dup-1,jukana,vaszocz,13,,,ringwood east,nsw,19271219,08 13546574
rec-599-org,lachlan,svetec,42,albermarle place,,berwick,vic,19320816,04 13800036
rec-2249-dup-2,alexndra,robain,16,,,lower templestowe,vic,19681031,03 04928538
rec-2645-org,hanna,mccarthy,314,bayley street,,clarkson,vic,19880301,04 27403351
rec-71-dup-1,,hyoand,25,ferrier place,,surat,nsw,19950385,02 38382708
rec-1076-dup-0,charloze,elfed,9,murranjk fwtreet,,eastwood,,19441109,04 41744090
rec-7822-dup-1,ryleh,renrkder,243,leita cdourt,warwilllah,st kilda east,nsw,19020411,08 72117477
rec-7913-dup-2,aidan,al-zuwry,18,kerrigan street,,kin sford,nsw,,03 56673379
rec-3928-dup-0,lilh,paidb,23,pohlman street,,swan hill,qld,19191228,03 67476362
rec-6381-dup-0,caktlian,carbnhe,30,northbourkw avenue,bennett chambers,cromer,vic,19531101,07 77790930
rec-341-dup-3,rby,clezlland,31,fawkner street,newland park,cranbourne,nsw,19450509,03 37663952
rec-6595-dup-1,casey,almazan,1,wilkins street,,mckinnon,nsw,19051106,
rec-2964-dup-0,lianua,nguyen,96,allpot sbgtreet,,botany,nsw,19570105,
rec-3635-dup-1,imogen,cluph,3116,lansell circuit,,vale moss,nsw,19841126,
rec-6687-dup-2,emiily,szumki,27,gilesst reet,allunga,mountainfda creek,nsw,19041128,08 33795364
rec-7161-dup-2,tara,,0,oakes street,,elsternwick,nse,19180709,04 53071580
rec-3394-dup-1,liam,hope,16,jacka pedcent,birrabilla,bundaberg,qld,19330907,07 04036228
rec-7702-org,charlotte,ebert,12,kayser place,munyapla,newborough,qld,19530125,04 02852169
rec-2098-dup-2,georgia,collier,50,beaslgystreet,hyhopes,sadleir,vic,19256940,04 06299401
rec-4338-dup-1,micah,reidtuu,8,kambalda crescent,,moss vle,nsw,19770808,02 54826315
rec-1622-org,marcus,green,9,bundey street,,port macquarie,vic,19230117,03 65518346
rec-3851-dup-2,ainsley,benjamin,15521,catchpole street,,kirra,,19837014,08 72460866
rec-4670-org,tony,brock,101,emily bulcock crescent,,elwood,act,19271025,08 41281962
rec-4891-dup-1,bailey,lavis,34,rivetf skeet,,nightcliff,vif,19171206,02 58588387
rec-6290-dup-3,brandon,morriion,8,henslowe place,,gwanddlan,nsb,,03 33795542
rec-2408-org,jasmine,lock,27,martley circuit,mannix college,hillside,qld,19330610,03 89587054
rec-7118-org,lachlan,stanfield,15,salsola street,afflexian,westfield,vic,,08 43585994
rec-7843-dup-3,caleb,barrgvt,13,xdquare gamban,,melville,tas,19320817,07 16125655
rec-1765-org,david,geue,166,baracchi crescent,chateau tahbilk,toormina,,19800626,07 36141316
rec-417-org,chelsea,wilkins,3,blackham street,,bulimba,nsw,19740429,08 80472042
rec-2647-dup-1,lucille,white,38,bruche road,,toowoomba,qld,19280713,02 48183354
rec-6420-dup-1,stifling,,36,captain cook crescent,lynden lea,ewingsdale,nsw,19360624,02 16548346
rec-3167-org,quinn,ryan,26,caley crescent,,greens creek,sa,19440304,07 72619971
rec-2415-dup-2,ruby,spekvht,54,richardmstreet,,port pirie,wa,19650525,02 90417844
rec-3851-dup-3,ainsrey,benja min,150,catchpole street,,kitra,,19831014,08 72460866
rec-6866-dup-1,harriaon,maynwrd,,mather street,,evnas hpad,,19680620,03 02340579
rec-585-dup-1,mitchell,matthews,1,butterlwwugplace,,bendaocg,nsw,,02 15371772
rec-2261-org,toby,philcox,1,guthridge crescent,,kellyville,qld,19691211,02 24988418
rec-7431-dup-1,luke,fenwick,90,,,carnegie,nsw,19100612,08 87346355
rec-5566-dup-2,harrt,butt,23,birrell street,,granville,vicc,,02 73616638
rec-118-dup-0,lac hlan,asc,4,kenyon circuit,brentwood vlge,ballina,vic,19871009,08 36224438
rec-3668-dup-2,jade,mason,5,rich street,kurriba,surrey hills,wu,19401014,03 91037668
rec-4407-org,ella,goode,8,boote street,st francis vlge,alice springs,vic,19131226,03 58083899
rec-3636-org,bethany,cromer,16,roseworthy crescent,,rochedale south,wa,19990428,03 99488483
rec-2845-dup-1,bl,,1,alarmon crescent,,elwo od,tas,19331202,08 82468883
rec-590-org,joe,petersen,3,goodwin street,,cherrybrook,qld,19331230,07 34656032
rec-4200-dup-1,lkb,iovino,2,pridham street,,bellevuer hill,nsw,19470705,04 82659694
rec-7724-dup-3,dylaq,jarred,2,bancrof street,,mandalong,wa,19591218,04 11401172
rec-5791-org,jorja,white,9,heard street,gwandalan,wyoming,wa,19270903,07 47248160
rec-2630-org,april,stanley,19,stieglitz circuit,,mackenzie,wa,19381230,03 84904520
rec-7360-dup-1,osse,leslie,90,etheridge sfreet,,newseygad,nsw,,08 40773579
rec-4444-dup-0,ryleey,gregn,12,embling street,,south brisbane,sx,19340214,02 57864225
rec-5985-dup-1,oliver,beckwkw th,192,musgrave street,,greenacre,qld,19670809,03 80658038
rec-876-dup-0,rrewe,bradnaw,5,howe crescent,ray don,wentworth falls,nsw,19151021,03 17157414
rec-2378-org,lewis,curry,31,sainsbury street,,st kilda east,sa,,
rec-1091-org,liam,mccarthy,5,gamor street,,newborough east,vic,,07 76332868
rec-2396-org,zachary,clarke,901,evergood close,,currans hill,qld,19791031,07 69875750
rec-5158-org,archie,dekuijer,33,angas street,,wellington point,vic,19370513,02 39515157
rec-2241-dup-2,shannon,wann,25,musgrove street,,hahnrf,qld,19507227,04 62040039
rec-1038-org,kaitlyn,hope,6,dutton street,,bridgewater,,19411012,02 93432644
rec-5423-org,laklynn,mason,9,pennington crescent,armidale,burpengary,nsw,19440603,08 19690098
rec-1861-dup-2,,novitski,200,wells garden,,mentone,nsw,19580804,04 81916497
rec-154-org,lucy,reece,11,meeson street,,the basin,nsw,19491025,02 51814082
rec-7839-dup-2,,kexep,35,woollum street,bugala,prospect vale,rwa,19471117,
rec-7491-dup-0,nahoi,,27,chillagoe street,country house 5 milton park,kingson,nsw,19230119,03 11126113
rec-7384-dup-0,howm,berrt,69,southwoodretreat,glenview,flemington,vic,19820218,
rec-6926-org,liam,au,11,the verge,,glen innes,,19820604,07 67178818
rec-684-dup-0,jordyn,baptist,26,,shandon place,tapping,wa,19680406,03 23788525
rec-5834-org,imogen,beatton,9,macnamara place,,north ryde,vic,,03 79019742
rec-6564-org,harriet,zimmermann,523,cumbrae place,rosetta village,coffs harbour,vic,19580202,07 17968611
rec-5708-dup-1,libby,mcconbtrl,10,piper stteet,golden vale,polraka,qld,19630916,08 71905774
rec-126-dup-0,joshua,musolino,151,bingham circuit,tallaranie,vermont south,,19790920,07 26927641
rec-6623-dup-0,adam,eylesk,28,bissenberte r crescent,,thornnoury,,19240507,02 12334991
rec-3356-org,tyrone,rees,6,onkaparinga crescent,,wamberal,vic,19920913,02 77413780
rec-7656-dup-1,,weller,480,,,stockton,,19599902,07 63783306
rec-4352-dup-2,peyn,mccarthy,62,lycetttstreet,,moffat mneach,vic,,03 33708011
rec-171-org,wilson,matthews,48,barwick place,,orange,nsw,19250802,08 98042697
rec-6064-org,lachlan,pintus,18,austral place,,henty,vic,19410517,02 50287045
rec-5692-org,jordan,leane,21,yuranigh court,henry kendall bayside,riverwood,nsw,19130525,08 90395005
rec-145-org,,ting,23,paterson street,j & m land hostel,st clair,,19820820,04 80041499
rec-6561-org,ella,hemmings,39,proctor street,melody cottage,yagoona,vic,19920218,08 18082685
rec-6746-dup-2,max,kellwu,533,luxsr,whispering springs,minto,asw,19941218,07 30514592
rec-2915-dup-1,samantha,stephebson,7,yerrakcourt,,coonamble,nsw,,04 12146526
rec-4218-dup-1,caleb,ohiong,223,grov place,,smiths beach,sa,19910310,03 45286569
rec-4442-dup-1,benntmin,orpwoos,23,middleton circuit,,st ibes,nsw,19310121,08 08593694
rec-733-org,oscar,elphick,24,godfrey street,unt 3,peakhurst,nsw,19650405,03 42029961
rec-283-dup-0,kylr,,6,alford place,,upwg,vic,19941213,02 51637589
rec-4235-org,,rocca,6,city walk,beau-ridge,geraldton,vic,19620703,07 81123063
rec-1962-dup-2,peter,sleightholme,1014,wyselaskie circuit,,leongafha,,,02 32557697
rec-2556-dup-0,chlle,wembca,209,collingsakstreet,ewinga,kempsey,nsw,19000106,07 25743747
rec-3354-dup-2,,gree,24,glenelgyfsgreet,,oak park,sa,19470621,08 67708539
rec-3746-dup-2,reuen,gasikh,36,lethbridd street,,noble park,sa,19870518,07 10686025
rec-4062-org,naomi,laing,,broadsmith street,moonylora,cecil hills,,19871213,04 48033194
rec-1870-dup-2,ryae,galbrgith,5,bonnet zcreet,,springwood,nsw,19760113,02 35353403
rec-6154-dup-1,lachlan,fobg,472,lewis luxtoh avenue,,hillside,nsw,19270526,08 52212639
rec-2644-org,vianca,matthews,72,kater place,,valentine,,19940514,02 73171188
rec-4972-org,jai,white,10,copland drive,samford,springvale south,nsw,19550702,07 48328562
rec-6955-dup-0,georgia,aaternir,3,street olace,,raymond drrace,nsw,19050828,02 41400155
rec-4880-dup-1,ashleigh,crouch,50,britten-jones drive,berkelet vlge,view bank,nsw,19711914,03 91251509
rec-1082-dup-0,jad,mccarthy,41,burns incuit,old alloway farm,fisher,nsw,19280704,03 76434902
rec-3328-dup-0,hamah,,10,wongooleclose,,balwyn north,nsw,,02 00638547
rec-7240-org,jackson,mugo,24,eaglemont retreat,,bundaberg,nt,19140519,03 96006521
rec-5264-dup-2,lewis,crojnh,3,mcclelland avenue,,belmont,,19210213,03 51513631
rec-140-dup-0,chaek,white,26,windichwtreet,argyle,goonellabah,nsw,19151212,02 63469929
rec-6837-org,mikayla,dermatis,146,sherbrooke street,troyvic,crystal brook,vic,19490210,04 30936315
rec-3581-dup-0,at,,26,watterson place,,reyneqla,qld,19850710,03 11296459
rec-287-dup-2,zane,,40,noel ryanggarden,pleasant acres,ivanhoe,act,19360318,03 43006051
rec-3428-dup-0,chld,shehaoed,57,vickery street,,duranbah,nsw,,02 86561105
rec-3048-dup-0,leon,bishmoop,,tregear close,,east mulrgave,qld,19451205,08 77353473
rec-2470-dup-2,molly,lavigne,32,o'rourke street,,rosp by,qld,19440330,08 51722066
rec-7465-dup-2,ricett,lukd,,wybalenta grove,,,wa,19131220,08 53824151
rec-431-dup-0,broikoy,braithwaite,20,canaway place,,eastwood,qlr,19910215,03 88100617
rec-1848-dup-2,tai,wheatley,1,aspinall vtreet,,mill park,vic,19261182,08 50059040
rec-2769-org,joshua,kempton,19,learmonth drive,,mayfield,qld,19441023,02 26851481
rec-5422-org,christopher,hassell,16,gudgenby close,,port macquarie,sa,19691104,08 39436753
rec-2481-dup-3,nicholas,kotsoitis,5,sidawahjsgreet,,brighton,,19970125,04 12075064
rec-4913-dup-0,abigail,blombfrg,14,stacy street,,south yunderup,wa,19705724,07 47626182
rec-6932-dup-1,jakh,bowerman,146,bellingham crescent,,glengowrie,qld,19300455,07 10522492
rec-1105-dup-1,lubn,clarke,46,powell styreet,r/mead rptr,kings park,wa,19121111,
rec-1947-dup-0,alexandra,turnor,5,wilson crescent,,glenbrook,sx,19540402,
rec-2010-dup-2,aidan,camrll,61,shumakc tmreet,,singleton heights,vic,19570822,02 03049918
rec-1458-org,jye,ceiffman,87,carruthers street,,lismore,vic,19470311,08 24716934
rec-6948-dup-2,kesey,cambbell,51,revell fxose,,st albans,tas,19590602,07 40422682
rec-6874-org,jade,bradshaw,8,stace place,tongul,balwyn north,nsw,19741228,08 26586609
rec-7531-dup-0,sammy,clareie,34,castor place,beach house,bull creek,haw,19160119,
rec-7615-org,alannah,webb,68,dodgshun court,,clayfield,nsw,19971126,07 54095257
rec-3753-dup-3,brooke,poccdba,32,somersetstreet,,shoalhavwn heads,nsw,19770104,03 41816213
rec-399-dup-2,,cartland,13,oman lace,,barcaldine,nsw,19050518,04 55493246
rec-3736-org,tiarna,balazs,118,lindsay street,,west swan,vic,,07 00428370
rec-1558-dup-2,gecve,moder,7,max henry crescent,,albion park,sa,19520304,03 41427236
rec-6103-dup-1,molly,hartzenberg,36,circuit wyswlaskiq,,allanaford,nlw,19391212,08 07902150
rec-1263-org,claudia,colquhoun,28,rivett street,,blacktown,nsw,19771002,03 79455899
rec-1729-org,georgia,boyle,182,kieran place,st francis village,kilcoy,vic,,08 11148896
rec-3709-org,ebony,shandley,40,henning place,hillside farm,taringa,qld,19160102,08 58491678
rec-7997-dup-2,caitlin,podgorscak,47,jaques place,tathra river est,parkflve,vic,19080401,03 00040223
rec-7141-org,,harrington,26,piper street,,berkeley vale,nsw,19810521,08 03880314
rec-324-dup-2,oliver,aldeerman,5,boas zoce,,elsternwick,sa,19461008,02 55288107
rec-6587-dup-2,brendan,maoy,43,milehs mfreet,,dyers crossing,nsw,19720314,02 73125046
rec-1947-dup-2,alexaa,turnor,5,wilson cedcent,,glenbrook,sa,19540402,02 41346712
rec-1434-dup-2,mia,coubsln,019,corrigan place,montado,clayton,vic,,04 84357827
rec-4381-org,harry,webb,1,kumm place,,broadbeach waters,vic,19310201,03 23091058
rec-5757-dup-3,olie,dibben,22,cyescetn bertel,,penrith,nsw,19700407,07 98121512
rec-1786-org,alexandra,brooker,47,bremer street,,toronto,qld,19680323,07 79167010
rec-7352-org,adam,makropoulos,31,goodman street,tilburoo,beechboro,sa,19970328,03 46445945
rec-1613-dup-0,sam,frahn,871,mellor cirruit,,somerdrt,qld,19971102,02 41017984
rec-7576-dup-3,jan,,84,springvalecdrive,,,vic,19461128,04 86546986
rec-7838-org,kirra,pasalic,2,westbury circuit,,kelmscott,sa,19950520,
rec-2519-org,,bunt,29,davis street,,revesby,nsw,19090205,
rec-7740-dup-2,uame,urenda,51,clift cerscent,,glenmore park,wa,19391220,02 00238422
rec-4396-dup-2,james,campyhell,31,burkitt street,brindabella specialist centre,rosebud,vic,,02 53802316
rec-7441-dup-0,ndpa,,36,,,niagara park,vic,19040304,02 49257977
rec-6858-dup-2,troy,wight,165,kambalda crescent,,fernycrbeek,nsw,19130515,03 13270639
rec-1734-dup-2,kiyaq,asaer,66,woralul street,ulinga,belwont,vic,19960402,03 87235149
rec-1781-dup-1,sarah,polak,14,danh cloer,,naremburn,,,03 82911066
rec-7567-dup-1,brodie,pagoda,5,hampton fircuit,,duncrai,nsw,,02 79162560
rec-4353-dup-3,luct,clake,18,troughton street,mosman park,farrer,,19710823,03 55597170
rec-1578-dup-1,sonja,coldicutt,18,,,coonamble,,19940626,04 36940526
rec-6892-dup-0,hannha,babic,14,north o lace,,warrin,npw,19171212,03 34127250
rec-5347-dup-2,,spratt,12,narrandtreet,,bonnyrigg,vic,19570502,
rec-2627-dup-0,anynarel,nickilec,32,burkitt street,,duranbah,qld,19880515,02 52783964
rec-3294-dup-2,warqcf,buchiw,165,,,hoppers crossing,,19505615,08 28499329
rec-1014-dup-0,tara,rankibe,107,kinkead syreet,,east maitland,act,19030720,02 67664595
rec-6129-org,lachlan,chandler,18,rainbow place,,narellan,tas,19160528,08 07724189
rec-6407-dup-1,bianca,vincadnt,183,hagelthorn street,vlge brentwood,bundaberg,nsw,19240526,
rec-7154-dup-1,isabl,,18,hinkler street,orana gardens retirement village,paddington,viv,19660514,02 12263229
rec-7279-dup-0,willm,panagioizvis,1,longman street,,bull cnreek,,19740109,
rec-2911-org,bayden,keatch,48,national circuit,,midvale,,19450503,02 37500494
rec-7816-dup-1,emiil,morrron,24,,,lakes entrance,nsw,19270213,07 67536625
rec-4483-dup-3,reuvn,braithaite,1,schlam place,pinnacles caravn park,tupo,sa,19521128,07 17354508
rec-2372-org,hayden,perth,79,port arthur street,,casino,sa,19580228,03 43913448
rec-2197-dup-2,jacob,gulklz,12,mt warning crescent,,warrand mte,,19950610,07 87873698
rec-7142-dup-0,,mccarthy,52,smeaton circuit,,canley heights,,19150815,07 24436952
rec-2574-dup-1,connor,web,112,campbell street,,,nsw,19950228,02 54467604
rec-5548-dup-1,samues,steed,20,cleeve poace,,carnegie,vid,19260565,02 95838817
rec-4608-dup-3,zachaty,blake,658,,,coldstream,vic,,02 69688629
rec-1216-dup-0,isabelka,,7,freda bennett circuit,john flynn hospital,penshurst,nsw,19396001,07 88217821
rec-421-org,aliza,turtur,15,collings street,warringa nebraska,collinswood,qld,19061205,03 69801752
rec-4805-org,molly,jesser,70,paschke place,narondell,woongarrah,qld,19140624,08 22762869
rec-5650-org,harry,reid,46,dumas street,langi,st agnes,vic,19660328,08 75080406
rec-3967-dup-0,noah,fiene,249,hawker street,ellice hill este,beaudert,tah,,04 24624482
rec-6673-dup-2,john,goode,162,,,lc,,19830828,02 79165445
rec-2925-dup-1,bianca,landone,1585,de chair street,trewiyga,bowrrhl,sa,19890301,07 40429432
rec-4771-org,emiily,white,131,shirra close,loch snizort,minto,qld,19900103,08 67648028
rec-6468-dup-2,billy,gearman,28,qroad hadtlrn,medical centre,thornbury,nsw,19810809,
rec-3090-dup-1,tomks,hassll,94,port jackson circuit,,bondi junction,nsw,19110321,04 99654984
rec-7317-dup-0,humphreys,andrew,123,wandoo street,corandirk,revesby,qld,19300127,04 38160377
rec-2654-org,mitchell,,14,belconnen way,,magill,wa,,03 41669460
rec-2394-dup-1,date,allegqretto,,hawker street,yarrabee,stanmore,vic,19500811,02 84690739
rec-711-dup-0,luke,gillkw,13,,,wakeley,nsw,19111224,08 49539123
rec-1648-dup-2,betgayh,clar ke,,moore dtreet,,springwood,vic,19270209,04 26155793
rec-2588-org,marcus,wiszniak,4,hedger street,,mount eliza,qld,19930721,08 21284112
rec-7755-dup-1,jor doan,white,32,gougermsgreet,tressing fields,box hill south,,19480525,03 65081560
rec-399-dup-1,cartlajd,daniel,19,,bindahree,barcaldi ne,nsw,19050518,04 55493246
rec-4890-dup-2,eq,everdtt,0,beasley street,springdale,mount pleasant,nsw,,07 79715765
rec-5608-dup-0,charlotte,dinnison,548,vasey cmrrscent,,park orchards,nsw,19031015,04 50917136
rec-1370-org,sophie,keatch,34,ijong street,brentwood vlge,wolvi,nsw,19390620,03 89172606
rec-1718-org,kaleb,lomman,12,eyre street,inglewood,coffs harbour,qld,19520426,04 03748414
rec-5104-dup-2,brwdo,whvte,16,kenyon circuit,wilsonton medical centre,severnlea,wa,19891112,03 82778119
rec-3735-dup-3,samual,hobson,92,benjerslace,,prospect,wa,19590812,04 62680584
rec-1081-org,madison,hobson,13,keys crescent,,hoppers crossing,vic,19380507,08 65716940
rec-2245-org,ella,yu,126,groom street,,castlemaine,vic,19030818,03 17372610
rec-1316-dup-1,felicity,fitzpatrick,16,cameronstreet,,torqua,qld,19491120,02 64911290
rec-1852-org,hayley,george,262,heagney crescent,,boondall,,19220815,08 62077756
rec-4006-dup-2,adriana,coxon,6,miller j rreet,,ethelton,vic,19470503,08 75928480
rec-7690-org,tarnia,,36,allan street,meridan warana villas,culburra beach,wa,19100504,07 38665880
rec-1699-dup-0,makayla,sutbbz,49,de littlgurcuit,,evans head,qld,19110612,07 38881441
rec-990-dup-0,coope,suvqol,94,mcmillan crescent,,jingllic,nsw,19040417,02 46127213
rec-88-dup-1,kelsea,klwnn,32,hoskins street,,rosebud,qldj,19311015,02 95227932
rec-6272-dup-2,joszua,pringlrke,30,sheaffe street,legacy vlge,south wentonorthville,sa,,07 45581840
rec-4923-dup-3,tom,kinnane,15,tenison-wooss circuit,,stanmore,nse,19026119,02 84706889
rec-668-dup-1,schkorr,fuda,0,dickinson street,,raymond terrace,,19170210,02 64831492
rec-216-org,reganne,grainger,6,cerutty crescent,,annangrove,vic,19430703,08 03188864
rec-2873-org,deakin,zemlicka,17,macedon crescent,,cooks hill,vic,19351106,04 32549014
rec-1157-org,montana,rudd,,kallara close,,kuraby,qld,19130416,08 51909087
rec-4619-dup-0,timothy,jolly,1,fawknervtreet,acadia,hurstville south,,19690712,04 92127159
rec-5618-dup-3,thomas,pitsikas,155,mackellarocdescent,lindfield park,slacks creek,ws,19480616,08 55796860
rec-6521-dup-1,sophie,beams,339,lewin sbreet,,broadmeadows,nsw,19020036,02 55187449
rec-7039-dup-0,bler,nguyen,,chataway brescent,,bungonia,tas,19480826,02 58752880
rec-7168-dup-3,isabella,swetnam,8,bluett place,holmleigh,peakhurst,nsrw,,07 00515260
rec-81-dup-1,miyah,domarecki,23,dalyell srreet,sutton,sandu bay,nsw,19760801,03 42745324
rec-6818-org,oscar,,8,howitt street,tintagel,minchinbury,nsw,19380418,02 87070723
rec-661-dup-0,,fey,2,,heysen village,mount evelyn,nsw,19216009,07 10140407
rec-6001-org,marley,dixon,75,gatton street,,hackham west,vic,19200428,04 35100476
rec-6071-dup-1,brodee,hingrton,6,flowerdale place,,sandy bay,tas,19901602,07 62516881
rec-1053-dup-1,alexesr,halimee,16,alan plce,benvue,mill park,qld,19131206,04 95787704
rec-7837-dup-2,saarh,allanby,56,hill corner,,warrnxyte,,19141024,
rec-5331-dup-3,trqvs,dearing,68,hilder street,,alburdun,nsw,19710628,07 56136825
rec-6062-org,jake,henshaw,8,phillip avenue,,muscle creek,nsw,19950608,02 11111140
rec-3955-org,ryan,morcom,,harry hopman circuit,,moorabbin,nsw,19860903,02 24953686
rec-1936-dup-2,lacjlan,howie,95,sassatrss place,,launcestqb south,qld,19980203,04 45371158
rec-1349-org,sophie,heckenberg,36,lowanna street,,nambour,nsw,19930526,03 25515901
rec-6098-dup-0,lisx,white,79,cheetham place,,wynnunw est,,19870419,07 72819917
rec-6782-dup-1,jordan,mcgrgor,806,,,cairnsp,wa,19810913,03 26649279
rec-6916-dup-1,chloe,purdon,1,melrose crive,marohn,smithfield,vixz,19550330,02 44127118
rec-6855-org,rohan,crook,1097,blackwood terrace,mirra monte,coffs harbour,vic,19550601,
rec-1494-dup-3,jukia,gafin,379,carlile street,,north bondi,,19910608,04 64230722
